"Site","Sample_Date","Spectra_Name","BNL_Barcode","Sample_Barcode","USDA_Species_Code","Instrument","Foreoptic","Collection_Units","Spectra_Units","Spectra_Type","Reflectance_Type","White_Reference_Standard","Spectral_Resolution","Interpolation_Method","Overlap_Handling","Overlap_Removal","Overlap_Matching_Type","N.mu","N.q25","N.q975","Cab.mu","Cab.q25","Cab.q975","Car.mu","Car.q25","Car.q975","Cw.mu","Cw.q25","Cw.q975","Cm.mu","Cm.q25","Cm.q975"
"Barrow (Utqia_vik) Environmental Observatory","20160717","BNL2102","BNL2102","2102","ERAN6","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.88044307054671,1.87582632870993,1.89211775232893,48.1532364448617,47.8905875184695,48.9237083708961,22.0318621541346,21.4405373514747,23.8547043128938,0.0158312636559327,0.0157842893887549,0.0159654249473799,0.00622461903625472,0.00611512811893395,0.00653839800966005
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2073","BNL2073","2073","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.59743102136598,1.59404078671108,1.60710571847266,25.1023913286997,24.9439884414748,25.5817141846331,6.4237204702823,6.24878767660888,6.89373497191907,0.00991140999185407,0.00986924072984425,0.0100413763456408,0.00482982207262934,0.00473807963181957,0.00509772090298133
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2074","BNL2074","2074","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.61553367336923,1.61247257801006,1.62466689247527,47.6566659812712,47.3694314934734,48.5682202857201,14.5841772139035,14.1680329338392,15.8460118502033,0.012085641707475,0.0120471542973322,0.0121949094190205,0.00584184768409985,0.00575630970931105,0.00610574452581395
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2075","BNL2075","2075","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.63281003894285,1.62965042868802,1.64208150864062,35.7053633968094,35.5210430373583,36.2280166431684,11.2862075875773,11.0498773786053,12.0060576107809,0.0139195428314819,0.0138734300256746,0.0140496155549004,0.00462536265037451,0.00452561757218757,0.00488921577503223
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2076","BNL2076","2076","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.46047953466598,1.45822672299222,1.46661908570026,15.7025294562009,15.6224339041229,15.9449266760165,7.2181354688162,7.10909382533461,7.55824638627613,0.00697473619078064,0.00694797101459597,0.00706184069781113,0.00360979790295163,0.00355720959148344,0.00376559648873998
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2077","BNL2077","2077","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.39664504291198,1.39433612472891,1.40321012985802,18.0778779312926,17.9770795451215,18.3873653508033,5.36045513117345,5.2511630936808,5.67744201471106,0.00686655195288594,0.00683793316460189,0.00694994690114474,0.00355703584147743,0.00349524182760473,0.00374510060587963
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2103","BNL2103","2103","SAPU15","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.54996065964516,1.54348783528691,1.5695227413113,72.0426687954919,71.3690838915051,73.9885324792342,34.2928504699464,32.0230091275217,42.0080859341065,0.0232099686162814,0.0231259758925232,0.023453531787179,0.0111458145984141,0.0108870832939718,0.0118954796889437
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2104","BNL2104","2104","SAPU15","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.64339453849639,1.63695696369627,1.66167528649766,79.6707051616785,79.0008738530061,81.6930899516972,34.6065132171317,32.2717301870133,41.9971788157421,0.0229886704190327,0.0229143832765064,0.0231964900678521,0.0115598332020546,0.0113211122023824,0.0122206948871517
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2105","BNL2105","2105","SAPU15","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.46341195053037,1.45819324941368,1.47841222692291,60.7571678747247,60.1997284811879,62.3645862696453,21.3935998318235,20.243638662689,24.8536442023943,0.0183257898908427,0.0182536732846017,0.0185428898758664,0.00923344410234913,0.00902512182343771,0.00983174715836408
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2106","BNL2106","2106","SAPU15","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.59952450701424,1.59310851716492,1.62079477512776,73.071168536146,72.3916210056076,75.0308485234404,26.3246261664176,24.7072536189174,31.1181443081508,0.0220676958889017,0.0219911723667325,0.0222970219509514,0.0116055740635708,0.0113683726055909,0.0123732129857121
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2107","BNL2107","2107","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.5172618164591,1.51401107986843,1.52691109113528,38.033645881046,37.7827465738037,38.7490620016455,9.44373111268641,9.1521657685135,10.2324736920204,0.0139380581258761,0.0138895431397935,0.0140712900864568,0.00526776358021554,0.00516401838424571,0.00557298811549309
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2108","BNL2108","2108","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.15372153723969,1.15170870853628,1.15979667216155,29.6684091097479,29.4526363704519,30.2452354013804,6.97311047131693,6.73423545005377,7.68633556169558,0.010738534518855,0.0106976162788719,0.0108579198683949,0.00367381407738179,0.00358840790044123,0.00393061664171358
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2109","BNL2109","2109","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.45264500303356,1.44886953528488,1.46314305221504,25.7670276674293,25.5869640059042,26.2882329283406,7.52499606894521,7.34093565430482,8.07988771124308,0.0137453254082213,0.0136878262835647,0.0139131397283931,0.00552770760838287,0.00539698745604701,0.00589726386603221
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2110","BNL2110","2110","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.32495978439433,1.32196616078438,1.3332391004265,20.7299296300097,20.6028627008364,21.1008143805133,5.10901919247682,4.99396630249427,5.45650580058042,0.0123239633518184,0.0122734153118895,0.0124806757819449,0.0043161649565648,0.00421276879722804,0.00462189911074668
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2111","BNL2111","2111","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.40157001133455,1.39814188526557,1.41155529529619,20.8970648650285,20.7640383034984,21.2946543482294,4.89568461677703,4.771664182686,5.25767726415927,0.0127570557983179,0.0126996718513121,0.0129177500739507,0.00435023997429426,0.00422583537901256,0.00470981420979568
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2112","BNL2112","2112","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.45377846825734,1.45037250091754,1.46397107255093,19.3958659638591,19.2766293033042,19.717479909783,5.2816862583921,5.1662333530604,5.59576078692278,0.0141156903872909,0.0140582218662532,0.0142767487207504,0.00505843070511571,0.00493074316410347,0.00541448029415619
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2113","BNL2113","2113","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.50580415122148,1.50094731212606,1.52014633972114,26.7731982276153,26.5737040970597,27.3653484871799,7.3324601782697,7.09963650186364,7.99727980769341,0.0146354046721207,0.0145680403891105,0.014827509225596,0.00618470911095092,0.0060125699691567,0.00671258435435727
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2114","BNL2114","2114","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.34311798265824,1.34003264372064,1.35213771627578,23.2927993668897,23.1472752921315,23.729093469501,5.76564173251791,5.61766750606524,6.19548767405396,0.0133541265955152,0.0132992358890932,0.013511326893965,0.00437324434993227,0.00425635779283227,0.0047203963719308
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2115","BNL2115","2115","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.38797276076213,1.38542241269497,1.39592067022445,27.6889279645087,27.5209416672286,28.128787376076,7.12016721477226,6.95628628983011,7.59756950795892,0.0122510398750023,0.0122087272228962,0.0123717257975248,0.00507304576565372,0.00497956331028869,0.00535108779146386
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2116","BNL2116","2116","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.47566834299469,1.47137694070052,1.48891175099876,26.4789877812744,26.2730343585609,27.0748142736625,7.12487571277948,6.91829653012444,7.76206845651583,0.0143087790489285,0.0142427288562116,0.0145108990396652,0.00620926747149418,0.00604700479564027,0.00666962225000504
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2117","BNL2117","2117","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.47795131192252,1.47451118253553,1.48806605354019,25.5097355445365,25.3719110547872,25.9343000933945,6.97456907055663,6.81701732044521,7.43836345750872,0.0141958637957364,0.0141472541826735,0.0143429516850507,0.00469332774767698,0.00457511384399202,0.00507099153781845
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2118","BNL2118","2118","ARFU2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.49515831719977,1.49150629334459,1.50618718652845,25.9504431829466,25.7867700019437,26.4459527769076,7.63500283670944,7.46249256845479,8.18074407334077,0.0148985952799634,0.0148445535121333,0.015057918359841,0.00585967208813944,0.00572166488451698,0.00625040652756205
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2123","BNL2123","2123","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.29399519452866,1.29147747243692,1.30159657123474,25.28461229707,25.1199556163669,25.7813064663126,4.74720391516156,4.60725007042606,5.15220630510016,0.0120096476985438,0.0119641911963805,0.0121338462359578,0.00384537316560722,0.00374760726723536,0.00412412478123956
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2124","BNL2124","2124","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.3003951579998,1.29782365695371,1.30739191925193,28.6488595425289,28.4759323412048,29.1551332927987,6.20819325234527,6.04385979899979,6.71100668502484,0.0131705360614043,0.0131238529645679,0.0133087778475662,0.00445137882307108,0.004348113817265,0.00472472280317029
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2125","BNL2125","2125","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.36842756392532,1.36563027427292,1.37653006091426,38.4324395688409,38.172625226452,39.2052853277218,10.7050695867214,10.3539796904323,11.696446567524,0.0137512472509151,0.0137051881287657,0.01388000945622,0.00517955646739901,0.00507323170876954,0.00547720305303898
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2126","BNL2126","2126","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.19986049457116,1.19827036019711,1.20461614977577,24.2660616118794,24.1500117405977,24.5910311663889,4.92104494159351,4.82380945918138,5.22029036138219,0.0113649823807741,0.0113325456785329,0.0114601834269958,0.00350013703565048,0.00343752060445055,0.00369811730588084
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2149","BNL2149","2149","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.37555060097601,1.37336445783631,1.38206320174243,16.8249393766958,16.7359745429957,17.0831019638495,3.46507369413855,3.39307100302733,3.67168851926001,0.0083136242053193,0.0082801115450636,0.0084066832637758,0.00347371168911389,0.00340267232038696,0.00366720914964659
"Barrow (Utqia_vik) Environmental Observatory","20160718","BNL2150","BNL2150","2150","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.5072130587282,1.50439789310674,1.51583018119292,18.7991556923192,18.694207408618,19.1033996882899,5.67413290233797,5.56342846440313,6.00559506444396,0.00927100334627704,0.0092349652513191,0.00938097614163415,0.00432595262933768,0.00425053228388083,0.00454821008627498
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2141","BNL2141","2141","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.45316877722831,1.45116372431462,1.45874514788722,25.9021823048986,25.7773407866097,26.2978888696771,5.24575258497239,5.12999198340576,5.58800817724204,0.0071363478538893,0.00711128267859696,0.0072115764572209,0.00400804784927262,0.00395418229792978,0.00415860138533587
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2142","BNL2142","2142","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.47388242501817,1.47168166305392,1.48050005906438,18.9087031991027,18.812199625544,19.1819830497373,3.70670705666419,3.63193388237427,3.93040555797444,0.00620335406457554,0.00618111169463173,0.00627702520318167,0.00302102012093569,0.00296899680956567,0.00317729611446346
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2143","BNL2143","2143","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.1726178659876,1.17113487056559,1.17710441405443,14.7334841192992,14.6614546785603,14.9451652603497,2.98792951174381,2.923071036681,3.16808936097406,0.00539685863119492,0.00537668610546563,0.00545983457898422,0.00221126631897496,0.00217026385190232,0.00234006173358216
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2144","BNL2144","2144","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.46919528666994,1.46715147468815,1.47512343466148,20.4666054485622,20.363361964232,20.7483405834784,5.22364526290644,5.12810615251617,5.51204227295592,0.00668578935199546,0.00666139769922579,0.00675308309751428,0.00336656066631054,0.00331693763462428,0.00351573796607558
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2145","BNL2145","2145","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.58091660288078,1.57857395704521,1.5874327311672,17.1313582293498,17.0544683996386,17.3623344654531,3.29779459371406,3.23088102531739,3.48428267944774,0.00674908192145266,0.00672291570566077,0.0068253729941231,0.00324098622998633,0.00318846973312505,0.00339546258878169
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2146","BNL2146","2146","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.54330253981028,1.54068736571506,1.55048382206918,24.1425739317351,24.0050069952391,24.5486596142821,5.11870320201214,4.98930149973714,5.50375333570786,0.00694306616819973,0.00691393841944643,0.00702764583786056,0.00378318732138485,0.00371545140176965,0.00397579826977918
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2147","BNL2147","2147","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.32484419640423,1.32301421812663,1.33006810654407,18.2549778393027,18.1614590082807,18.5401124833553,3.42570494926625,3.34516176395061,3.66609895691879,0.00621049899597946,0.00618777391598776,0.00627885936570752,0.0030227845890704,0.00297090769876907,0.00316557854955001
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2148","BNL2148","2148","PEFR5","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",2.46253876652759,2.43533811033815,2.54381807681409,103.907286782674,102.465974840078,107.849196017349,45.4847165613729,42.2361797760837,55.6134872080782,0.0470303957012089,0.0466814274229949,0.0480120209088184,0.0199494284895787,0.0193009899180428,0.0218828640272343
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2155","BNL2155","2155","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.2622916109135,1.26030163619385,1.26835156023584,18.1728744243223,18.0459751425814,18.524183438441,3.2158454032176,3.12786809506076,3.46550466043039,0.00555896781173586,0.00553194930570879,0.00564176229119936,0.00280762757325845,0.00275035762186592,0.00297866546452984
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2158","BNL2158","2158","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.35200506430025,1.34985812377351,1.3591071811917,22.2019418109484,22.0607224983759,22.600764728473,5.40979242837832,5.26406908049212,5.83984256690784,0.00774000559285866,0.00770881562589048,0.00782821103575079,0.00384277105221206,0.00377252529933742,0.00403568325436457
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2159","BNL2159","2159","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.6197372812488,1.61675773672195,1.62851531859735,23.1729832615127,23.0335493451554,23.5761072380903,5.72877878339886,5.59636940949073,6.11881615735613,0.00854073506146547,0.00850181285916247,0.00865409873376364,0.0044610011342085,0.00438714204913991,0.00467889146706887
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2160","BNL2160","2160","PEFR5","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",2.24504890335282,2.22967665747807,2.29232274409784,90.9329270911028,90.1401680162631,93.2342289242583,33.9815671372192,32.4355523398573,38.8134660846052,0.0407702939537702,0.0406088932476392,0.0412399687027452,0.0155131256115875,0.0150856949434449,0.016666968575945
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2161","BNL2161","2161","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.36233749170506,1.3599531266823,1.36937676795232,19.9630067828623,19.8505128402529,20.2985885770163,5.70158723078382,5.56630107262976,6.06222399825948,0.00760962869505922,0.00757282566168112,0.00771299312820916,0.00359603186711002,0.00352750601243669,0.00378888599168882
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2162","BNL2162","2162","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.34690855380406,1.34491981176002,1.35240689590509,19.0375755872063,18.9530679627251,19.3144422714131,4.60328569284848,4.52096088696477,4.86934904846772,0.00703519304562905,0.0070105633945272,0.00711470900552883,0.00371227110886986,0.00365218037614142,0.0038846009518364
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2163","BNL2163","2163","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.43847814956493,1.43575878782517,1.44627591758652,18.2320252788808,18.1166006047256,18.5742410152055,4.39593276061797,4.29707346941372,4.69765701169825,0.00849967001909888,0.00846457333959648,0.00860433844902793,0.00379193219609672,0.00370937448693919,0.00401641635289052
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2164","BNL2164","2164","PEFR5","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",2.41012143154157,2.39234331492415,2.46270666197447,86.2151058316539,85.460601099868,88.4058110446507,28.8392498348562,27.6260831844912,32.8708518619423,0.0402612962010925,0.0401045604854353,0.0407758966795663,0.0129594130731626,0.0125651304313133,0.0141421234147924
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2165","BNL2165","2165","PEFR5","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",2.0487632437306,2.03972717364409,2.07676757520476,62.4775524193055,62.0187737579559,63.7605048022596,20.069279730708,19.4208842285851,21.8540116256418,0.029240684521721,0.0291580320421804,0.0294952331955142,0.00967210353551377,0.00942545037593186,0.0103868841753127
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2166","BNL2166","2166","PEFR5","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",2.78864924303953,2.74899674834546,2.90287262287315,99.8548338124713,98.3806184774907,104.114178359833,42.2948698645568,40.0433714664305,49.134580718493,0.0491844799457415,0.0487101965749282,0.0505257420589786,0.0260779117307243,0.025232165205358,0.0285139534112612
"Barrow (Utqia_vik) Environmental Observatory","20160719","BNL2167","BNL2167","2167","CAAQ","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.32758145273217,1.32530973855689,1.33402297037386,19.9508008632382,19.8277888338697,20.3160890908771,4.32477659900766,4.21912756132432,4.61940407263195,0.00753566221937526,0.00750483870165679,0.0076321763290741,0.00352550207083348,0.0034538372418343,0.00373816385739619
"Barrow (Utqia_vik) Environmental Observatory","20160720","BNL2175","BNL2175","2175","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.23872550619833,1.23672014091522,1.24458203483941,23.1186441011456,22.9921188180417,23.4689509434545,5.57380691564442,5.45099754972765,5.92875963597117,0.0111021175139449,0.0110632792811202,0.011207146762178,0.0039354088446364,0.00385646982017222,0.00416928699144212
"Barrow (Utqia_vik) Environmental Observatory","20160720","BNL2176","BNL2176","2176","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.33961658458388,1.33722261724549,1.34679207754464,36.736780156934,36.4753171749734,37.467060670703,12.6334519259277,12.1775092814491,14.0628993075137,0.0110450323359463,0.0110039558811753,0.0111544943320102,0.00490952080134332,0.00481891225562809,0.00516324701939989
"Barrow (Utqia_vik) Environmental Observatory","20160720","BNL2177","BNL2177","2177","ARLA2","SVC_HR-1024i","Fiber_1_LC_RP_Pro","Radiance","Percent_Reflectance_0_100","Leaf","Absolute","99AA10-0614-0827 SRS-99-020","1nm","Linear","Removed","Post_processing","Radiance",1.38545558372945,1.38284425919142,1.39314894586567,27.4166154465601,27.2329076348133,27.9559370773449,5.96776535088035,5.78348369941102,6.50495056246808,0.00983710848301257,0.00979285673049674,0.00996470302329339,0.00423559507841528,0.00414808111653951,0.00448742167278003
