"USDA_Species_Code","Sample_ID","Machine_name","Sample_Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"PEFR5","1995","Andy","20160716",6,18.53181458,14.77646065,0.126105521,35.60092926,42.73462296,0.987153085,0.77171279,99.95497894,94.85583496,101.0557251,0.953376284,392.0906372,389.8216553,1.116895124,0.137942676,371.6467211
"PEFR5","1995","Andy","20160716",6,18.84601593,14.84179592,0.109045761,34.74983597,41.77396393,1.013031037,0.781649,75.39332581,100.7142563,101.0597534,0.987981446,390.6114807,390.031311,-0.011544849,0.136689905,385.3436987
"PEFR5","1995","Andy","20160716",6,18.9176693,14.94502735,0.059940231,34.29820251,41.28256607,1.030428088,0.799640714,51.272789,103.7222748,101.0631943,1.031324088,388.7120361,390.1887817,-1.383109784,0.133271396,402.4110893
"PEFR5","1995","Andy","20160716",6,18.91273499,14.88121986,0.01874341,34.17828751,41.02980804,1.032035182,0.798468847,20.61768341,90.38777161,101.0610275,1.06221374,387.4562683,390.3375854,-2.31248207,0.130785555,414.6219466
"PEFR5","1995","Andy","20160716",6,19.30568695,14.85175133,0.042887202,33.21219635,39.79336166,1.059887662,0.800717679,0.577916503,79.36279297,101.0648804,1.1124144,385.0621338,390.1698608,-3.791866048,0.128292018,434.0305717
"ARFU2","1996","Bernie","20160714",2.61,12.45762444,15.13661003,1.817085674,68.88522339,77.29619598,0.46199667,0.605190303,2000.507324,17.23517609,101.6675797,0.704681491,404.3290405,389.6714783,19.05773595,0.288027937,274.5942782
"ARFU2","1996","Bernie","20160714",2.61,12.59487438,14.89176083,1.191554084,68.24467468,76.58260345,0.456769835,0.578495748,1500.752197,17.48996925,101.6653214,0.733698324,404.1260681,390.2689209,17.98086771,0.302376179,286.3396533
"ARFU2","1996","Bernie","20160714",2.61,12.89825916,14.8392334,0.922174012,67.01915741,74.74738312,0.474578212,0.577651161,1249.074829,17.24061966,101.6662598,0.742202214,402.8374329,390.1459351,16.44948234,0.285248559,289.5671767
"ARFU2","1996","Bernie","20160714",2.61,13.86899757,14.81499672,0.666820678,63.00471878,70.39764404,0.520410864,0.571287537,1000.180725,20.31853104,101.6592102,0.768643067,401.6801453,389.9464722,15.15090852,0.294527081,299.7296524
"ARFU2","1996","Bernie","20160714",2.61,13.97814178,14.82533073,0.376771504,63.02648163,69.9600296,0.525809944,0.571462963,749.5776367,20.70916939,101.6591187,0.794995476,400.26828,390.4433594,12.62063581,0.277072373,310.4007045
"ARFU2","1996","Bernie","20160714",2.61,14.41593361,14.87291813,0.082420071,61.67100525,68.39979553,0.545308524,0.570137485,500.4289246,20.19958305,101.6587601,0.81787806,398.5300903,389.809845,11.13796648,0.277272771,318.8169198
"ARFU2","1996","Bernie","20160714",2.61,14.58269119,14.90390205,-0.04322901,61.62208557,67.91260529,0.551915741,0.569432085,373.8172913,19.50771713,101.656868,0.850658144,397.0637207,390.2927856,8.549649455,0.261429689,332.0057368
"ARFU2","1996","Bernie","20160714",2.61,14.66323757,14.89484692,-0.193946873,61.53162384,67.73283386,0.552912638,0.565552344,250.092392,19.08679008,101.6614151,0.88642405,394.8526917,389.7226257,6.351416921,0.260825988,345.4595082
"ARFU2","1996","Bernie","20160714",2.61,14.67612839,14.86319637,-0.251539788,61.4482193,67.58106232,0.553492219,0.563689292,199.5508575,19.55943108,101.6600113,0.913507192,394.3031921,390.4168396,4.684686718,0.258892413,356.6485908
"ARFU2","1996","Bernie","20160714",2.61,14.77334976,14.81593418,-0.30725557,60.95779037,67.10552979,0.557104574,0.559424383,151.2469025,19.12071991,101.6602554,0.946115402,393.1208801,390.6581116,2.76717067,0.263405267,369.6076561
"ARFU2","1996","Bernie","20160714",2.61,14.85449314,14.8165102,-0.35813296,60.55825043,66.5570755,0.564921719,0.562850148,100.1597977,19.38699722,101.6570816,0.971657917,391.9216919,390.6590576,1.165380446,0.256432005,379.5869661
"ARFU2","1996","Bernie","20160714",2.61,14.96288967,14.80706406,-0.379190418,60.09169769,66.02089691,0.571576565,0.563068269,74.86260223,19.35578728,101.6558533,0.990147505,390.8414917,390.4050903,0.058150268,0.255081309,386.558626
"ARFU2","1996","Bernie","20160714",2.61,15.10803223,14.82347488,-0.401818382,59.41410828,65.31310272,0.58205765,0.566477592,50.87473297,19.85982132,101.6538773,1.008393211,389.907135,390.2781067,-1.028534887,0.254533846,393.553793
"ARFU2","1996","Bernie","20160714",2.61,15.14663315,14.81481171,-0.42537808,59.3106308,65.04490662,0.585540146,0.567369031,20.44732857,20.20597076,101.6569901,1.030538607,389.413208,390.7277222,-2.283628507,0.247316637,402.6600024
"ARFU2","1996","Bernie","20160714",2.61,15.27602577,14.86201859,-0.44422551,58.7950325,64.47377777,0.595847397,0.573088519,0.222426787,20.34516716,101.6564789,1.052291585,388.2507019,390.4743347,-3.503562276,0.244294272,410.8928567
"CAAQ","2000","Bernie","20160716",1.08,13.72721767,15.16027546,1.893453815,64.80427551,66.68198395,0.600071926,0.678128597,1998.883423,104.7546844,101.3653259,0.534918009,394.8312073,389.8554993,15.78231867,0.145327785,208.5407275
"CAAQ","2000","Bernie","20160716",1.08,13.7803421,14.96018314,1.374072533,64.89389038,66.54309845,0.590805891,0.654572668,1500.41687,110.0043488,101.3637848,0.512900287,394.6395569,389.8830261,15.1158749,0.132382932,199.9711161
"CAAQ","2000","Bernie","20160716",1.08,13.9754715,14.83696938,1.110921294,64.39801025,66.01998901,0.589590624,0.636035987,1250.73645,93.19595337,101.3634186,0.518939373,395.0911255,390.270874,15.32346554,0.135800776,202.5269228
"CAAQ","2000","Bernie","20160716",1.08,14.54967976,14.82007504,0.820154912,62.72655869,64.54950714,0.603901364,0.618587313,999.3265991,113.4047012,101.3639069,0.647005259,394.1371765,389.8960266,13.38990295,0.163792313,252.2647795
"CAAQ","2000","Bernie","20160716",1.08,14.86675453,14.82233715,0.549243868,61.98918152,63.81990051,0.61146021,0.609036687,750.8433228,101.2757645,101.3620148,0.710264135,393.5689392,389.9437866,11.37843719,0.170737539,276.9630864
"CAAQ","2000","Bernie","20160716",1.08,15.08026886,14.80523491,0.284907296,61.41090775,63.17023087,0.618401055,0.603359991,499.5776978,120.5862503,101.3613358,0.766944804,392.9902344,390.1214294,8.933241567,0.167839732,299.2016033
"CAAQ","2000","Bernie","20160716",1.08,15.8615303,14.85935783,0.148512006,58.76339722,60.69285965,0.653782531,0.598238068,375.5121155,69.16437531,101.3618698,0.832686234,392.3341064,389.938324,7.338505035,0.196253728,324.6962745
"CAAQ","2000","Bernie","20160716",1.08,15.99379158,14.82165718,0.03489384,58.37557983,60.18872833,0.658982966,0.594000259,249.6212311,67.29370117,101.357933,0.887371848,391.6004028,390.0610352,4.580452165,0.186979148,346.1291815
"CAAQ","2000","Bernie","20160716",1.08,16.39689255,14.89120388,-0.025781567,56.76117706,58.68210983,0.685409472,0.601208556,200.8522339,64.65444183,101.3545761,0.901847737,391.4459839,390.0048218,4.225145565,0.201358658,351.724966
"CAAQ","2000","Bernie","20160716",1.08,16.45965767,14.88247967,-0.078479983,56.4577446,58.37120819,0.689943419,0.601698599,150.480896,67.05555725,101.3566132,0.934161056,391.0523987,390.0861816,2.682897732,0.20120411,364.4033193
"CAAQ","2000","Bernie","20160716",1.08,16.49614906,14.87687206,-0.137443047,56.26643372,58.18988419,0.692576244,0.601950455,99.03298187,65.18538666,101.3526993,0.972097889,390.5273438,390.1148987,0.881509634,0.20271052,379.2298695
"CAAQ","2000","Bernie","20160716",1.08,16.49225426,14.85241318,-0.155992616,56.22857285,58.11716461,0.692594248,0.600917362,75.66975403,62.79271317,101.3506546,0.984896335,390.2760925,390.0566101,0.26342628,0.199185367,384.1653258
"CAAQ","2000","Bernie","20160716",1.08,16.58654022,14.91573715,-0.17492282,55.78662872,57.62859344,0.704303519,0.610520182,51.16983032,59.63980865,101.3488388,0.999253811,389.9651184,389.9546509,-0.406634736,0.192093913,389.6636712
"CAAQ","2000","Bernie","20160716",1.08,16.77404022,14.95236492,-0.206890955,55.02803802,56.88999176,0.718300111,0.615617194,20.66632652,55.17031479,101.3532791,1.030418828,389.6412659,390.0743408,-1.857201878,0.195006036,401.9399451
"CAAQ","2000","Bernie","20160716",1.08,16.79395294,14.95026016,-0.23186966,54.92985153,56.80467224,0.719588293,0.615644159,0.177558526,53.76711655,101.3541946,1.049878986,389.3744507,390.0904236,-2.779725699,0.196669546,409.5477385
"CAAQ","2001","Derek","20160716",1.14,13.92071915,14.9799614,1.903840419,64.08028412,66.22849274,0.594718926,0.652129566,2000.869995,72.70915222,101.3067551,0.551162709,395.4190674,389.6344604,17.33953725,0.166161209,214.7519848
"CAAQ","2001","Derek","20160716",1.14,13.83184814,14.83921623,1.358236949,64.96782684,66.92882538,0.577469054,0.63167369,1499.550659,37.19094086,101.3055573,0.523888152,395.6188965,389.867981,17.27316635,0.155376185,204.2472163
"CAAQ","2001","Derek","20160716",1.14,14.36612797,14.81163692,1.064044804,63.52688217,65.71525574,0.587048015,0.611173466,1250.567993,60.12834167,101.3056946,0.611920246,395.429657,389.8287048,16.75971051,0.186724958,238.5440771
"CAAQ","2001","Derek","20160716",1.14,14.55922508,14.81363392,0.786725319,63.06770325,65.23563385,0.59199437,0.605810132,999.7810059,43.10175323,101.307785,0.660001327,394.9627991,389.9946594,14.81187301,0.188995394,257.3969928
"CAAQ","2001","Derek","20160716",1.14,15.15535641,14.76597595,0.544069971,61.32980347,63.43112564,0.610599346,0.589317715,751.0765381,22.94285011,101.3044815,0.711088583,394.2705383,389.8998108,12.97456913,0.195949548,277.2533039
"CAAQ","2001","Derek","20160716",1.14,15.6292448,14.85203457,0.256782308,59.60666275,61.78972626,0.637010421,0.594089237,499.6785278,21.82352829,101.3015137,0.7684905,393.7915344,390.0678101,10.95664994,0.208638619,299.7634064
"CAAQ","2001","Derek","20160716",1.14,15.91579628,14.87640953,0.134199936,58.54219818,60.68100357,0.654196099,0.596503106,376.1524353,21.38681984,101.3008728,0.814613542,392.8837585,389.9215393,8.623382796,0.20732175,317.6353664
"CAAQ","2001","Derek","20160716",1.14,16.3908596,14.82549,0.010215605,56.62572861,58.80292892,0.679477148,0.592188903,251.1381836,19.79371071,101.2940216,0.855973316,392.2911377,389.858429,6.978823981,0.219730441,333.708412
"CAAQ","2001","Derek","20160716",1.14,16.28966713,15.03922653,-0.057862401,56.90520859,59.02459717,0.688850283,0.618591757,201.3466797,19.25668526,101.2983856,0.885792531,391.6520691,389.8665771,5.00746574,0.202707164,345.3409022
"CAAQ","2001","Derek","20160716",1.14,16.29629326,15.02523422,-0.114132943,56.81349182,58.92033768,0.689904529,0.618522992,149.5593262,19.0416317,101.2976837,0.91195257,391.5064392,390.1364441,3.734629801,0.20154729,355.7859327
"CAAQ","2001","Derek","20160716",1.14,16.31238365,15.05196571,-0.176654354,56.65754318,58.77902222,0.693860778,0.62298075,98.97472382,18.30922699,101.2934113,0.937254283,390.8103027,389.8339844,2.524238523,0.201755202,365.3735715
"CAAQ","2001","Derek","20160716",1.14,16.45106316,14.81878471,-0.170076691,56.11023712,58.17975998,0.690007538,0.598936261,75.28084564,17.72249985,101.2928391,0.96395493,390.4823608,389.9080811,1.297892476,0.206730893,375.8538168
"CAAQ","2001","Derek","20160716",1.14,16.57097435,14.8503437,-0.191092697,55.6376152,57.68054581,0.699753396,0.60346071,49.62711334,16.8096199,101.2909317,0.981727207,390.382843,390.0953064,0.420462634,0.204011529,382.9671757
"CAAQ","2001","Derek","20160716",1.14,16.33678436,14.74029732,-0.218408604,56.41747665,58.40621948,0.682732107,0.59409676,20.87924194,16.01291084,101.2913818,1.013918786,389.743866,389.9571228,-1.096874085,0.198504521,395.3848526
"CAAQ","2001","Derek","20160716",1.14,16.46617317,14.81111717,-0.24279387,55.94958496,57.95180893,0.693666198,0.601334159,0.520625412,15.16307735,101.2970657,1.033956587,389.6409912,390.1630554,-2.050479212,0.199028494,403.4116612
"CAAQ","2021","Bernie","20160716",0.87,14.17850685,15.09886456,1.004854503,76.66544342,78.35116577,0.400373237,0.450692019,1249.809937,22.23709869,101.2679901,0.798101664,392.7038879,389.6941528,11.70026941,0.256386937,311.0155519
"ARFU2","2023","Derek","20160716",2.73,13.1109581,15.16627884,1.769636906,49.08496094,59.19239807,0.722554572,0.833566864,1999.718994,10.08431244,101.1787109,0.692251954,403.8585205,389.9456482,17.06022554,0.247771936,269.9406371
"ARFU2","2023","Derek","20160716",2.73,13.16547012,14.84812355,1.166997863,48.57949829,58.20833969,0.720533843,0.810260533,1498.948975,8.868261337,101.1790543,0.710909692,403.147583,390.2846069,15.74758401,0.243482216,277.4571096
"ARFU2","2023","Derek","20160716",2.73,13.88641834,14.80261135,0.959141451,45.91607285,54.30482101,0.775688736,0.824948534,1249.363892,7.645000935,101.1762161,0.701662223,402.0829468,390.1899414,14.57167993,0.21711553,273.7815418
"ARFU2","2023","Derek","20160716",2.73,14.4034977,14.82305622,0.70278772,44.42691803,52.11088943,0.811094589,0.83383782,1000.089539,8.36504364,101.1735992,0.704696024,400.9418945,389.9224243,13.48295719,0.202720522,274.7767822
"ARFU2","2023","Derek","20160716",2.73,14.68294811,14.80129337,0.42803494,43.91688919,51.03393555,0.827457075,0.833891746,749.1375122,8.266965866,101.1722336,0.727422114,399.632019,390.0406799,11.69231785,0.190703096,283.7242161
"ARFU2","2023","Derek","20160716",2.73,14.98605061,14.82450867,0.159178517,43.72155762,50.19458771,0.842722374,0.833892527,498.7443237,6.501836777,101.1720047,0.754078914,397.8944397,389.875824,9.721338098,0.176304673,293.997138
"ARFU2","2023","Derek","20160716",2.73,15.330513,14.8376236,0.02115864,42.19988632,48.57184219,0.871561228,0.844473132,376.1422729,6.466958523,101.1714249,0.784528135,397.0723877,390.0863037,8.394555733,0.175155402,306.0336804
"ARFU2","2023","Derek","20160716",2.73,16.05208588,14.74055099,-0.023019499,38.72764969,44.18933105,0.946517014,0.8739951,249.5605316,7.894818306,101.1675262,0.826480555,394.8598938,389.9848022,5.746054624,0.151040316,322.3148557
"ARFU2","2023","Derek","20160716",2.73,16.24494934,14.85583115,-0.067247337,38.40718842,43.62565994,0.96438101,0.886982031,199.7492371,7.893329144,101.1637573,0.860673506,394.3997192,390.6629639,4.30442027,0.143743585,336.2332629
"ARFU2","2023","Derek","20160716",2.73,16.3781929,15.01385212,-0.100846407,38.39001465,43.18338776,0.982371253,0.905698967,150.927536,7.72355032,101.1592789,0.885709753,392.6859741,389.9114685,3.108158427,0.129990388,345.3483903
"ARFU2","2023","Derek","20160716",2.73,16.40048981,15.0045557,-0.138459601,38.33122635,42.81261444,0.988909612,0.910467858,100.4546356,7.085885525,101.15448,0.935851872,391.3009033,389.8511963,1.439327518,0.120785813,364.8429718
"ARFU2","2023","Derek","20160716",2.73,16.40908623,14.99798489,-0.149194165,38.19763184,42.41965866,0.995946744,0.916665026,74.50215912,6.926084518,101.1563873,0.973345925,390.9211426,390.3565674,0.329222014,0.112900735,379.951974
"ARFU2","2023","Derek","20160716",2.73,16.41169739,14.98906326,-0.164029249,38.15786362,42.20733261,0.999430531,0.919527991,51.32645416,7.073185921,101.1534195,0.997103996,390.4311523,390.3724976,-0.302861235,0.107858311,389.2419773
"ARFU2","2023","Derek","20160716",2.73,16.44476891,15.03681183,-0.174778064,38.11470032,41.79649353,1.01011256,0.930837679,20.3774662,7.019294262,101.1525269,1.069057272,388.8453674,390.1029663,-1.954947145,0.096808382,417.042413
"ARFU2","2023","Derek","20160716",2.73,16.44558144,15.03832054,-0.192199199,37.81227493,41.3850441,1.017929437,0.938687798,0.126249596,7.297836304,101.1519547,1.108853454,388.1248474,390.0319519,-2.776605723,0.093076447,432.4882771
"ARFU2","2024","Bernie","20160716",2.55,13.6765871,15.10682011,1.895743122,54.08433151,61.85086441,0.673873238,0.751543544,2001.206421,3.883729935,101.2305222,0.71466377,401.6576233,390.2507324,15.03248626,0.234366616,278.8980596
"ARFU2","2024","Bernie","20160716",2.55,13.75154018,14.84378719,1.303117222,53.58280945,60.85663223,0.674840128,0.733556737,1499.274902,4.01888895,101.2282791,0.71755145,401.2065125,390.3206482,14.35374753,0.225555152,280.0751471
"ARFU2","2024","Bernie","20160716",2.55,14.35035801,14.82038403,1.064132928,50.22712326,56.78666687,0.734299222,0.75975613,1249.776001,4.612990856,101.2261353,0.707267569,400.3081665,390.1073914,13.45087111,0.203146824,275.9103065
"ARFU2","2024","Bernie","20160716",2.55,14.46959591,14.80358028,0.773320181,49.79683685,55.99139786,0.745757003,0.763863406,999.2836304,3.937127113,101.2225571,0.717358753,399.7113953,390.3851318,12.2770011,0.191825793,280.0461913
"ARFU2","2024","Bernie","20160716",2.55,14.87885475,14.84678745,0.496900358,48.18679428,54.01145172,0.779167106,0.777415317,751.2276001,6.733462811,101.2218475,0.725091039,398.6361389,390.0410156,11.29027537,0.181534053,282.8152453
"ARFU2","2024","Bernie","20160716",2.55,15.14919281,14.86139488,0.204318952,47.46801758,53.01133728,0.79598657,0.780194505,499.4527283,6.304265499,101.2202911,0.760620232,397.1416321,389.9232178,9.414104519,0.174915309,296.5834884
"ARFU2","2024","Bernie","20160716",2.55,15.23018551,14.93164635,0.053116521,47.7075386,53.08172989,0.798334019,0.781884828,374.0413513,5.069058418,101.2171249,0.772612652,396.4900513,389.8248901,8.665715107,0.169890846,301.1836421
"ARFU2","2024","Bernie","20160716",2.55,15.20769691,14.80412483,-0.101728751,47.12633514,52.51133347,0.80127554,0.77916613,249.1745453,3.832681417,101.2197342,0.834324642,394.6844482,389.8086243,6.205465762,0.170617256,325.2269407
"ARFU2","2024","Bernie","20160716",2.55,15.58527088,14.47758961,-0.062077089,43.85338974,48.59447861,0.851353379,0.791183095,199.3790131,6.212976933,101.2164001,0.83830814,394.0936584,389.8682861,5.360290723,0.150898787,326.8297577
"ARFU2","2024","Bernie","20160716",2.55,16.04130745,14.90102768,-0.113337457,42.70536423,47.18482971,0.900719926,0.837247874,149.1752625,5.923217297,101.2092361,0.894146712,392.9242249,390.3786926,3.062446334,0.13831761,349.0558246
"ARFU2","2024","Bernie","20160716",2.55,16.05115318,14.89415073,-0.162857702,42.80320358,47.1322403,0.901307801,0.83691464,100.0180054,5.804419041,101.2083893,0.917936877,392.5575256,390.6473694,2.202479265,0.133654034,358.5896262
"ARFU2","2024","Bernie","20160716",2.55,16.12740135,14.94711113,-0.169554855,42.73756027,46.78360748,0.910834541,0.844926842,75.12780762,5.757545948,101.203125,0.962033847,391.0377197,390.2167358,0.730897717,0.124059059,375.4017077
"ARFU2","2024","Bernie","20160716",2.55,16.0661335,14.93542767,-0.182742674,42.73057938,46.54276657,0.914468829,0.851415899,50.94754028,5.451629162,101.2026367,0.989134247,390.3259583,390.1072388,-0.072648033,0.115295223,385.8684298
"ARFU2","2024","Bernie","20160716",2.55,16.06118584,14.93656731,-0.194010305,42.60417938,46.10111237,0.922612745,0.859900646,20.8525238,5.724704742,101.1997833,1.05053351,389.3055725,390.2291565,-1.612373894,0.104434349,409.9488053
"ARFU2","2024","Bernie","20160716",2.55,16.06297684,14.93752956,-0.198075781,42.51583099,45.76179886,0.928888651,0.866126192,0.358960927,5.378518105,101.2031708,1.081058185,389.0273132,390.3929749,-2.196001812,0.096080328,422.0375207
"ARFU2","2025","Bernie","20160716",2.43,14.32661629,14.94793797,2.19119596,51.18003845,55.28981781,0.765850381,0.799673281,1999.490112,27.7725811,101.1722107,0.602641271,397.8612976,389.6602173,11.45752308,0.124463013,234.8253285
"ARFU2","2025","Bernie","20160716",2.43,15.15686131,14.79014111,1.607901408,47.55677795,51.65888214,0.815415013,0.795350887,1499.411499,24.72036743,101.169014,0.640498875,397.897644,390.0326843,10.95159975,0.131992648,249.8154957
"ARFU2","2025","Bernie","20160716",2.43,15.58430099,14.80865097,1.318340052,45.94474411,49.93834686,0.845827678,0.803098549,1249.564819,23.91851425,101.1684265,0.618494646,398.190094,389.9215393,11.53622058,0.130787995,241.1643846
"ARFU2","2025","Bernie","20160716",2.43,16.06703568,14.83308506,1.032795064,44.30437469,48.18975067,0.878499028,0.809984994,1000.173096,17.45847702,101.1684341,0.642541661,397.7549133,390.0448303,10.72762315,0.130079945,250.6200531
"ARFU2","2025","Bernie","20160716",2.43,16.19728851,14.80364609,0.730893785,43.95984268,47.72061157,0.885502139,0.808074599,749.8252563,16.2514782,101.1644745,0.670098838,397.0227661,390.0617371,9.655537319,0.127170725,261.3799169
"ARFU2","2025","Bernie","20160716",2.43,16.44965744,14.81019783,0.446089922,43.43944168,46.96606064,0.900102203,0.808665261,500.893158,12.19092941,101.1620865,0.67367028,396.6375732,390.081665,9.090910936,0.120953129,262.7864243
"ARFU2","2025","Bernie","20160716",2.43,16.74606705,14.79176044,0.309515013,42.59788895,46.05838776,0.916621078,0.807249404,374.6812134,9.531452179,101.161171,0.712491581,395.7397461,389.9559631,7.973359967,0.121111295,277.8403407
"ARFU2","2025","Bernie","20160716",2.43,16.97501183,14.82037067,0.171357473,42.02793503,45.3642807,0.932070568,0.810948069,249.1584778,8.503116608,101.1606216,0.76383576,394.4981384,389.8732605,6.311608284,0.117888418,297.7991383
"ARFU2","2025","Bernie","20160716",2.43,17.28950691,14.83422089,0.128612542,41.02052307,44.34423828,0.953672273,0.814949509,200.4406891,7.778704643,101.1615906,0.787507614,394.0011902,389.7936707,5.702416787,0.119227664,306.9654835
"ARFU2","2025","Bernie","20160716",2.43,17.3652401,14.84832001,0.073788667,40.86983109,44.12611008,0.959057874,0.816614997,149.927597,6.946175575,101.1603622,0.831031913,393.9223633,390.6286926,4.388433314,0.117066686,324.6249098
"ARFU2","2025","Bernie","20160716",2.43,17.36353302,14.89110565,0.023171185,41.04965591,44.11825562,0.961718275,0.821544561,98.84088135,8.472860336,101.1571655,0.887117743,391.9795227,389.9227905,2.624895655,0.109445169,345.9074259
"ARFU2","2025","Bernie","20160716",2.43,17.34329605,14.84829044,0.010859904,40.85626221,43.77554703,0.96595376,0.824795353,75.79716492,7.372153282,101.1650314,0.909333195,391.5167847,389.9535522,1.92996073,0.103436023,354.5977095
"ARFU2","2025","Bernie","20160716",2.43,17.48420715,14.82071114,-0.001198153,40.18650055,43.02925491,0.9797889,0.828970732,51.38732529,6.722124577,101.171196,0.941846088,390.9408264,389.9607239,1.094582219,0.10107803,367.2829822
"ARFU2","2025","Bernie","20160716",2.43,17.62011147,14.81224346,-0.014283768,39.48419952,42.16768265,0.997284559,0.838040369,20.9428196,5.233491421,101.1675797,0.999391031,390.3591919,390.3495178,-0.290822901,0.095080576,390.1118069
"ARFU2","2025","Bernie","20160716",2.43,17.75809479,14.85198689,0.000165458,38.82661819,41.17716217,1.020549794,0.855133764,0.430986255,8.331626892,101.1603394,1.05153571,389.56073,390.2692566,-1.291717352,0.082078637,410.3820596
"ARFU2","2026","Derek","20160716",2.67,15.38383579,14.89894104,2.269838529,56.20552826,61.19102859,0.653648901,0.626910621,1999.00708,3.834271908,101.1035767,0.665493107,401.4242859,389.9606628,14.56780857,0.190181884,259.5161332
"ARFU2","2026","Derek","20160716",2.67,15.55486107,14.89289665,1.649296355,55.69103622,60.32743073,0.666308076,0.629726565,1499.940918,4.260130882,101.1062546,0.663019032,400.936615,390.1264954,13.74114857,0.177547654,258.6612914
"ARFU2","2026","Derek","20160716",2.67,15.65521526,14.82626247,1.362386748,55.54721451,59.80404282,0.670631121,0.624885574,1249.648438,5.277799606,101.1102448,0.644755334,400.5826721,389.9789124,13.49588443,0.164782088,251.4409839
"ARFU2","2026","Derek","20160716",2.67,15.85179234,14.83657169,1.055549115,54.8568306,58.99050903,0.683408388,0.627202743,1001.338806,4.723862648,101.1106567,0.661896724,400.0657349,390.1742249,12.57560968,0.161394811,258.2550411
"ARFU2","2026","Derek","20160716",2.67,15.89937401,14.81419182,0.742357488,54.62920761,58.58251953,0.68897266,0.628910084,749.1912842,4.688920975,101.1133041,0.668973225,399.3428345,390.0821533,11.76376205,0.154135084,260.9545163
"ARFU2","2026","Derek","20160716",2.67,16.180336,14.85763454,0.452931666,53.48223495,57.14001083,0.71468895,0.641052521,500.0449829,4.396173,101.1150742,0.679891591,398.3471069,390.0741272,10.49110285,0.14204587,265.2081189
"ARFU2","2026","Derek","20160716",2.67,16.23299217,14.79705334,0.323439653,53.86695862,57.1964035,0.709647821,0.629852178,373.745575,3.61417985,101.1209335,0.691452607,397.3208618,389.9142151,9.385860497,0.131730429,269.6072006
"ARFU2","2026","Derek","20160716",2.67,16.65494347,14.8147316,0.20835136,52.86076355,55.97111893,0.729207127,0.626254219,251.4034729,2.996772766,101.1245804,0.758960769,395.250061,389.6700439,7.007358463,0.127022696,295.7442761
"ARFU2","2026","Derek","20160716",2.67,16.69028473,14.81319809,0.155037993,52.89716721,55.89121628,0.730278852,0.625216987,201.1987457,2.971377134,101.1196289,0.780229317,395.246582,390.3224792,6.158074797,0.122625254,304.5410415
"ARFU2","2026","Derek","20160716",2.67,16.79356003,14.93415165,0.092015527,52.87442017,55.77269363,0.73846746,0.633709074,149.3583527,3.090237617,101.1162949,0.839522044,393.8927307,390.4356384,4.244141845,0.117754206,327.7793251
"ARFU2","2026","Derek","20160716",2.67,16.77026176,14.82033253,0.032949961,52.76379013,55.70192337,0.733491871,0.624195933,101.362793,2.990475416,101.116684,0.86859213,392.9377747,390.0313416,3.519123411,0.121093361,338.7781536
"ARFU2","2026","Derek","20160716",2.67,16.84880638,14.87612438,0.019035736,52.71269608,55.43590164,0.741033863,0.630078301,75.3636322,3.664838552,101.1151428,0.90266643,392.4876404,390.4992676,2.33604284,0.111494764,352.4905798
"ARFU2","2026","Derek","20160716",2.67,16.89764977,14.9849472,-0.003691632,52.87696075,55.41065979,0.747344787,0.639193158,49.36585236,3.023580074,101.1185303,0.943040536,391.3598328,390.2901917,1.150781113,0.102355084,368.0594716
"ARFU2","2026","Derek","20160716",2.67,16.88498116,14.95636559,-0.026386732,53.1245842,55.5073967,0.743942864,0.635042323,20.61158371,3.121805668,101.1165924,0.996296309,390.5003357,390.4345398,-0.148973576,0.096715859,388.9884911
"ARFU2","2026","Derek","20160716",2.67,16.89751434,14.93137646,-0.068876648,52.70486069,55.28890228,0.746589628,0.635667511,0.19859983,1.950359941,101.1106339,1.021621181,389.7578125,390.1741028,-0.800201634,0.105032756,398.6101275
"ARFU2","2027","Bernie","20160716",2.61,16.2961998,14.94852257,2.478012608,47.95437241,50.91661453,0.834354565,0.758915107,1998.699951,110.5306473,101.1541214,0.651591956,396.1237793,389.927124,8.038274442,0.099387015,254.0733773
"ARFU2","2027","Bernie","20160716",2.61,16.30959129,14.85869408,1.843209493,49.27900696,52.10470963,0.807078996,0.726153812,1500.466553,116.1309204,101.1509094,0.626310402,396.4355469,389.8066406,8.630205308,0.099156669,244.1399539
"ARFU2","2027","Bernie","20160716",2.61,16.95677567,14.85222435,1.560154841,48.17789459,50.99814606,0.824623028,0.706188017,1250.423584,121.7361145,101.1498489,0.635673487,396.6786804,389.7670288,8.999072317,0.106216608,247.7645662
"ARFU2","2027","Bernie","20160716",2.61,17.8117733,14.8169241,1.298839629,46.3355751,49.10694504,0.85649466,0.68614846,1000.704712,127.4371414,101.1474152,0.673199386,396.416748,389.796814,8.596206939,0.113583368,262.4109758
"ARFU2","2027","Bernie","20160716",2.61,17.55083847,14.81537056,0.961947749,47.33966446,49.99621582,0.839478524,0.684472903,750.0390015,129.9773254,101.1473999,0.650017514,396.4860535,389.7863159,8.72115935,0.107220598,253.367932
"ARFU2","2027","Bernie","20160716",2.61,18.65110397,14.82397366,0.71117485,44.73535538,47.38768387,0.890003099,0.669632599,500.7624817,136.7848053,101.1452484,0.713033625,395.8283386,389.8186035,7.774749559,0.117540022,277.953772
